body,label
"Folks,
 
my first time posting - have a bit of Unix experience, but am new to Linux.

 
Just got a new PC at home - Dell box with Windows XP. Added a second hard disk
for Linux. Partitioned the disk and have installed Suse NUMBER from CD, which went
fine except it didn't pick up my monitor.
 
I have a Dell branded ENUMBERFPp NUMBER"" LCD flat panel monitor and a nVidia GeForceNUMBER
TiNUMBER video card, both of which are probably too new to feature in Suse's default
set. I downloaded a driver from the nVidia website and installed it using RPM.
Then I ran SaxNUMBER (as was recommended in some postings I found on the net), but
it still doesn't feature my video card in the available list. What next?
 
Another problem. I have a Dell branded keyboard and if I hit Caps-Lock twice,
the whole machine crashes (in Linux, not Windows) - even the on/off switch is
inactive, leaving me to reach for the power cable instead.
 
If anyone can help me in any way with these probs., I'd be really grateful -
I've searched the 'net but have run out of ideas.
 
Or should I be going for a different version of Linux such as RedHat? Opinions
welcome.
 
Thanks a lot,
Peter

-- 
Irish Linux Users' Group: ilug@linux.ie
 URL  for (un)subscription information.
List maintainer: listmaster@linux.ie",0
"On Thu, NUMBER Aug NUMBER, Joseph S. Barrera III wrote:
--]Why wait until you're dead? I'm sure there's enough carbon in
--]the fat from your typical liposuction job to make a decent diamond.

So thats why I keep seeing DeBeers agents hovering around me.

-tom(diamonds in the folds of my flesh)wsmf


 URL",0
"Joseph S. Barrera III wrote:

> Chris Haun wrote:
>
>> A LifeGem is a certified, high quality diamond created from the 
>> carbon of your loved one as a memorial to their unique and wonderful 
>> life.
>
>
> Why wait until you're dead? I'm sure there's enough carbon in
> the fat from your typical liposuction job to make a decent diamond.
>
> - Joe
>
Oh, hell - what about excrement? I'd love to be able to say - No, the 
sun doesn't shine out of my ass, but there's the occasional diamond. ;-).

Owen


 URL",0
"Update on this for anyone that's interested, and because I like closed 
threads... nothing worse than an infinite while loop, is there?

I ended up formatting a floppy on my flatmate's (un-networked) PNUMBER running 
FATNUMBER WinNUMBER, and mcopied the contents of the bootdisk across. Now I have a 
FATNUMBER WinNUMBER install running alongside Slackware, and can play Metal Gear 
Solid when the mood takes me ;)

/Ciaran.

On Wednesday NUMBER August NUMBER NUMBER:NUMBER, Ciaran Johnston wrote:
> Dublin said:
> > If you copy the files from your disk to the c: partition and mark it as
> > active it should work ...
>
> Yeah, I figured that, but it doesn't seem to ... well, if that's the case
> I'll give it another go tonight, maybe come back with some error messages.
>
> Just to clarify for those who didn't understand me initially - I have a
> floppy drive installed, but it doesn't physically work. There's nowhere
> handy to pick one up where I am, and I don't fancy waiting a few days for
> one to arrive from Peats.
>
> Thanks for the answers,
> Ciaran.
>
> > You especially need io.sys,  URL  and msdos.sys
> >
> > your cd driver .sys and read the autoexec.bat and config.sys files for
> > hints on what you did with your boot floppy <g>
> >
> > P
> >
> > On Wed, NUMBER-NUMBER-NUMBER at NUMBER:NUMBER, Ciaran Johnston wrote:
> >> Hi folks,
> >> The situation is this: at home, I have a PC with NUMBER NUMBERGig HDDs, and no
> >> (working) floppy drive. I have been running Linux solely for the last
> >> year, but recently got the urge to, among other things, play some of
> >> my Windoze games. I normally install the windows partition using a
> >> boot floppy which I have conveniently zipped up, but I haven't any way
> >> of writing or reading a floppy.
> >> So, how do I go about:
> >> NUMBER formatting a C: drive with system files (normally I would use
> >> format /s c: from the floppy).
> >> NUMBER Installing the CDROM drivers (my bootdisk (I wrote it many years
> >> ago) does this normally).
> >> NUMBER Booting from the partition?
> >>
> >> I wiped all my linux partitions from the first drive and created
> >> partitions for Windows (HDANUMBER) Slackware and RedHat. I used cfdisk for
> >> this. I made the first drive (hda) bootable. I then installed the
> >> windows partition in LILO and reran lilo (installed in MBR). I copied
> >> the contents of  URL  to my new windows partition and tried to boot
> >> it - all I get is a garbled line of squiggles.
> >>
> >> Anyone any ideas? I can't think of anywhere in Athlone to get a new
> >> floppy drive this evening...
> >>
> >> Thanks,
> >> Ciaran.
> >>
> >>
> >>
> >> --
> >> Irish Linux Users' Group: ilug@linux.ie
> >>  URL  for (un)subscription
> >> information. List maintainer: listmaster@linux.ie


-- 
Irish Linux Users' Group: ilug@linux.ie
 URL  for (un)subscription information.
List maintainer: listmaster@linux.ie",0
"Has anyone seen/heard of/used some package that would let a random person 
go to a webpage, create a mailing list, then administer that list.  Also 
of course let ppl sign up for the lists and manage their subscriptions. 
Similar to the old  URL , but i'd like to have it running on my 
server not someone elses :)

Chris

 URL",0
"An apparent quote from Dubya, from the Times (sent to me by my Dad):

 URL 

------------------------------------------------------------------------------
TONY BLAIR's special relationship with George W. Bush is under
considerable strain. Not only do the two disagree on Yassir Arafat's
tenure as leader of the Palestinian Authority, but Blair has started
telling disparaging anecdotes about the President.

Baroness Williams of Crosby recalled a story told to her by 'my good
friend Tony Blair' recently in Brighton. Blair, Bush and Jacques
Chirac were discussing economics and, in particular, the decline of
the French economy. 'The problem with the French,' Bush confided in
Blair, 'is that they don't have a word for entrepreneur.'
------------------------------------------------------------------------------

R
 URL",0
"This is an automated response to a message you have sent to hauns_froehlingsdorf@infinetivity.com.

I will be out of the office until Monday, August NUMBER NUMBER

I will reply to your email when I return.

Hauns

___________________________________

Hauns Froehlingsdorf
Network/Systems Manager
infinetivity, inc.
NUMBER-NUMBER
 URL",0
"Al white wrote:

 >erm... it runs Solaris xNUMBER as standard...

It runs Solaris NUMBER xNUMBER as standard.
(I was joking Al)

M.


-- 
Irish Linux Users' Group: ilug@linux.ie
 URL  for (un)subscription information.
List maintainer: listmaster@linux.ie",0
"Hi,

Thank you for the useful replies, I have found some interesting 
tutorials in the ibm developer connection.

 URL 

and

 URL 

Registration is needed.

I will post the same message on the Web Application Security list, as 
suggested by someone.

For now, I thing I will use mdNUMBER for password checking (I will use the 
approach described in secure programmin fo linux and unix how-to).

I will separate the authentication module, so I can change its 
implementation at anytime.

Thank you again!

Mario Torre
-- 
Please avoid sending me Word or PowerPoint attachments.
See  URL",0
"Mark Twomey joked:
>  >erm... it runs Solaris xNUMBER as standard...
>
> It runs Solaris NUMBER xNUMBER as standard.
> (I was joking Al)

And will run Solaris NUMBER when Sun catch up with the xNUMBER drivers and kernel.

Although don't hold your breath for the free DVD. It will never come.

(Spot the person who applied for the free Solaris NUMBER DVD, only to be told
three months later it is no longer available.<mutter>)

FWIW Solaris and Linux seem to be getting closer all the time. I can no
longer see any specific reason why one is better than the other. Expect Red
Hat Solaris NUMBER any time now... <grin>

- Matthew



__________________________________________________
Do You Yahoo!?
Everything you'll ever need on one web page
from News and Sport to Email and Music Charts
 URL 


-- 
Irish Linux Users' Group: ilug@linux.ie
 URL  for (un)subscription information.
List maintainer: listmaster@linux.ie",0
"On Thu, Aug NUMBER, NUMBER at NUMBER:NUMBER:NUMBERPM +NUMBER, Robert Harley wrote:
> An apparent quote from Dubya, from the Times (sent to me by my Dad):
> 
>  URL 

 URL 

Claim:   President George W. Bush proclaimed, ""The problem with
the French is that they don't have a word for entrepreneur.""


Origins:   Yet another French fried ""George W. Bush is dumb""
story has been taken up by those who like their caricatures
drawn in stark, bold lines. According to scuttlebutt that
emerged in the British press in July NUMBER, President Bush,
Britain's Prime Minister Tony Blair, and France's President
Jacques Chirac were discussing economics and, in particular,
the decline of the French economy. ""The problem with the
French,"" Bush afterwards confided in Blair, ""is that they don't
have a word for entrepreneur.""

The source was Shirley Williams, also known as the Baroness
Williams of Crosby, who claimed ""my good friend Tony Blair"" had
recently regaled her with this anecdote in Brighton.

Lloyd Grove of The Washington Post was unable to reach Baroness
Williams to gain her confirmation of the tale, but he did
receive a call from Alastair Campbell, Blair's director of
communications and strategy. ""I can tell you that the prime
minister never heard George Bush say that, and he certainly
never told Shirley Williams that President Bush did say it,""
Campbell told The Post. ""If she put this in a speech, it must
have been a joke.""

This is far from the first time Bush has been made the butt of
a jibe meant to showcase what some perceive as his less than
stellar intellectual abilities. Without straining our memories
too hard, we can come up with three other instances we've
chronicled on this site. In the summer of NUMBER, the joke of the
moment centered upon a supposed study that had resulted in the
ranking of Presidential IQs, with George W. Bush being pegged
as the Chief Executive who scraped the bottom of the
intelligence barrel. In December NUMBER it was a fake Nostradamus
quatrain which pontificated that the ""village idiot"" would win
the NUMBER Presidential election. And in the spring of NUMBER, it
was the story of Bush's waving at Stevie Wonder that set folks
to chortling up their sleeves.

Stories that illustrate this widely believed intellectual
shortcoming will always waft after George W. Bush because they
seemingly confirm what many already hold as true about this
public figure, that he's not the brightest fellow that's ever
been. It is human nature to revel in yarns that the hearer at
some level agrees with, thus tales of this sort will always
fall upon appreciative ears.

Barbara ""ears of corn"" Mikkelson

Last updated:   NUMBER July NUMBER

 URL",0
